Nx,Ny,Nxy,Mx,My,Mxy,max_stress_fi,tsai_hill_fi,tsai_wu_fi,hashin_fi,hashin_mode,failed,hashin_ply,hashin_surface
23695.35328828992,100288.40221856005,67442.02803184082,1815.598284892607,101825.85548798778,-150388.1169024232,8022.940567728544,71950862.08308643,22980723.06574925,71867528.76791099,matrix_tension,True,8,top
-43064.09807686241,86349.4538674361,138159.09135515263,26551.44898095473,9613.871778658879,-53660.245542640274,1899.0050866193658,3884371.101316376,1252630.3013637536,3628033.9574634647,matrix_tension,True,7,top
78155.47091202719,50446.053779707334,342468.12189542805,-114010.73785084931,-56669.85968050701,212687.75753386284,8051.505807667674,68982017.86518887,22787163.252134338,65378238.142222844,matrix_tension,True,2,bottom
1955.9855300688578,16979.517597799502,-69766.75901263993,56317.2293626027,-47574.45664761627,-23692.972788155654,2311.0520271053133,5737653.97621424,1564010.5472073767,5386083.748437073,matrix_tension,True,1,bottom
-55540.19005387946,-165971.76180235195,-105743.98998410947,8424.268862052002,128042.23789579468,121155.2086864619,4488.357107183622,22489218.73125351,7037130.123154596,22130245.327224866,matrix_tension,True,8,top
48935.28753601252,249062.46758903473,413932.8308599836,36551.66603331781,47279.423201746264,63557.266115242615,1173.8962336845495,2022696.3249085448,976237.0681105078,2022648.065829286,matrix_tension,True,8,top
-181633.04601630924,2175.055198180215,53170.19181403741,-251286.4573286302,121728.46434865265,142837.72220009263,4905.7207738382895,32773214.167094834,12966703.762635248,27568445.01608143,matrix_tension,True,8,top
-31046.613702425784,-28547.083601645834,-66760.06072468069,-56402.65722592741,-39237.40378961558,45811.75586637306,2629.5320909997436,7730428.793657294,2504486.720629893,7700812.45022028,matrix_tension,True,1,bottom
31445.372883153348,-52076.02362247292,45076.73499311972,34418.63286873826,-167142.94626304504,70655.69622805803,10167.720300698245,107140977.69358289,28203941.275121227,106354086.68335804,matrix_tension,True,1,bottom
1787.8788868929255,-18259.396840383884,16908.015893472122,3530.155740623682,8120.368913922383,-13868.519859491884,658.5934907430867,495689.7904285683,166666.45552058134,495753.7712481138,matrix_tension,True,8,top
15698.823908091299,-4593.0012584907045,-38181.35845416448,-1814.3056766426214,-28198.434922441367,-20615.109360502545,1097.6925310998595,1267450.255295983,345683.40948522004,1251291.9510592953,matrix_tension,True,1,bottom
2663.575294553145,-2483.218521497106,-36092.30610036922,-1406.3103632541427,-4611.382078992207,-30141.242403015167,752.9086616337235,690482.461997263,229853.36637114212,568102.4658270191,matrix_tension,True,7,top
173131.33587246048,-129288.90580617136,66077.22157300242,-309280.80395894,53124.77863441463,130432.48435238209,3222.26771494816,14123364.790819544,8689926.296609385,11811282.494965011,matrix_tension,True,2,bottom
1480.9921052624877,12583.090476865686,284891.53875813435,254489.13509804482,31743.857077718905,-65445.57485669488,3459.4536655292245,12222293.717637751,4186232.5665678894,12079293.47423122,matrix_tension,True,7,top
48924.54050899156,-72716.29755090603,-90851.25488483094,-49780.24239816234,33115.981781881695,35648.17364093394,1310.6719685424798,2168728.2338842517,789384.9150973416,1921789.3715135306,matrix_tension,True,8,top
39607.156276173344,-6474.95147542034,-9661.554111862404,13731.775990728132,61020.79143826894,14660.555705212364,2870.3874705827957,8273203.006926885,1995325.2050371708,8239164.36723647,matrix_tension,True,8,top
62209.39946737031,219733.331863299,-55566.81092779588,-69173.1614499742,-73205.35868372991,125902.03427788755,5840.283798757748,38725134.16805924,13298474.747199591,38700290.78461233,matrix_tension,True,1,bottom
50379.77491450057,-115682.96854210492,-20421.81551364862,-4581.082292787645,140593.0232442382,76301.26550997816,6007.91157456637,37028078.59976028,9391931.504287561,36536788.88736406,matrix_tension,True,8,top
-24732.065048840643,-32153.613316788025,-53520.12318913538,77055.77991247573,-36057.30153030545,82069.35000796187,3698.3845546954863,15963670.121717505,5438196.545485585,15613471.538115583,matrix_tension,True,1,bottom
-11873.699272709327,14047.924970093478,174169.318281642,-122985.66461449464,73150.93821580458,-5585.105326423239,4467.351704545481,21299917.822793078,5721710.383695113,20057362.255199403,matrix_tension,True,8,top
-46723.3305537817,-82493.6852907136,120032.85051934094,-315499.46752303804,318551.26381703466,24670.23443981746,17610.48524317622,322584013.0313403,82633941.81336421,310614396.9846116,matrix_tension,True,8,top
57899.31852837342,-109093.89137873492,12384.680743465231,13355.194167277768,197632.45131848363,43801.048123715744,9498.582299070069,90869350.74741206,21997739.16517804,90227443.03080489,matrix_tension,True,8,top
88711.91399934095,110052.69659170993,-246088.09549777085,-181360.3715282251,306772.4772727648,-50628.9879460868,17759.866299057085,325060495.71474534,82927914.11449847,318956078.4332381,matrix_tension,True,8,top
-1410.2839428797577,-25856.7177268423,-71520.07991584681,-45281.537447477225,-25781.235938727183,-20294.498180212337,786.6257662902864,675538.9386383474,214234.71946096022,659899.2440027341,matrix_tension,True,1,bottom
-135457.84789106486,-50258.70514372488,101260.48621204983,-61007.79674356822,-16552.607497083343,131094.82227765306,4442.4278191418025,21462238.83676589,6834812.641761017,19827301.61474759,matrix_tension,True,2,bottom
182930.03929909662,53372.714625439454,4623.160437949498,-14843.219986426739,80307.33883480281,-41478.9421592111,5013.349751980035,26196738.562187348,7017523.755835136,26030060.477883413,matrix_tension,True,8,top
180806.33344556828,-42242.24585988113,-52498.879872108155,-74516.0855728101,-217377.2989144258,114160.93099998074,13101.568163806332,178699366.3912677,48176762.45569786,178600379.2236405,matrix_tension,True,1,bottom
207097.7567041234,-32699.44118102763,-81720.18878916967,-128446.60517658605,132425.1060624901,-155703.2642681406,10289.629186517712,115862885.18669577,34722637.866635025,114216687.9718371,matrix_tension,True,8,top
2524.1029331199425,-69035.25779998813,-29681.159400666296,666.4144014927014,-20558.62477890416,125491.93392601129,4219.357533619689,19597355.9270209,6837440.185189208,18081362.65837392,matrix_tension,True,2,bottom
-26813.111920971834,-49650.1341818657,-31346.051488454956,-83108.77262979468,-112546.59909758912,81851.69969255221,6996.865709799367,51975750.13792113,14812891.330376,51976081.73996357,matrix_tension,True,1,bottom
-54752.45507317907,52161.63435159158,-80696.41557740899,12606.008040990813,-158956.33533634865,-103683.07550198406,6512.939237078302,44205317.84935486,11674534.616282208,43472584.10415622,matrix_tension,True,1,bottom
-7680.890379879409,-61872.99852976507,-118499.05486294147,-72461.88542204731,-9231.782123235776,-41916.51190765863,779.3288503117881,962418.1434785179,549890.7224318758,696520.2296437691,matrix_tension,True,8,top
2723.8801355011574,-8456.23524119754,-824.7674597372092,22005.681241935315,-3923.9814731190218,-2116.6591164914967,263.65124315366637,96468.84277930346,36528.66980006591,70224.77423378169,matrix_tension,True,1,bottom
-33119.46481644491,-23966.805574579033,-3864.2329138726986,7861.0115286079,-37685.71151242983,22606.134950479136,2412.8181301052846,6102880.206155249,1661615.4069550885,6064860.063488391,matrix_tension,True,1,bottom
-170030.64172668994,34799.738808003305,-8118.626544633467,-26404.258530748,28999.237897369665,122589.91928559229,2873.0244287511814,10394501.412553849,3510991.142094388,8258241.298724409,matrix_tension,True,2,bottom
358785.86446149927,-14583.087651009904,136559.6473702036,-203444.61777644718,14174.984871073242,-101727.03219252307,3459.2666174155565,16122641.52858944,6515215.409665123,14423725.026542403,matrix_tension,True,8,top
-237317.72764232353,-159878.5822379257,170345.90464599922,199874.84028750428,-248247.77007485164,-81295.08376811592,12407.541548194753,160105156.5859852,40983316.82771139,154116075.41121438,matrix_tension,True,1,bottom
30404.63847088118,-10053.06968609186,81637.41274296993,-162167.83779998397,41998.396458751806,-40067.25948086678,3627.5437711481054,15137785.881966248,4686614.4357061945,13682667.643868295,matrix_tension,True,8,top
26731.656161795916,-32156.70063608006,19266.535870882453,-10779.927953369865,-4392.979232085647,58287.73790355565,1850.9954444409368,3804316.4008439016,1244221.6311613787,3451060.1121192565,matrix_tension,True,2,bottom
89725.51100415528,-107476.44281258115,-441.3128865371222,-51280.424571036834,-42814.53434987373,-30243.21990538346,1472.9314550633867,2262994.6296183257,623130.3747660312,2254776.77199647,matrix_tension,True,1,bottom
-22938.770468415696,-64392.387122746084,37212.93586135152,-66694.36131269387,94313.11378661323,-72823.35077874752,6535.978125509923,45494755.39104658,12775333.329876876,44880889.314950556,matrix_tension,True,8,top
145154.7265309026,-24485.071645213546,31954.10127302111,-8261.481823395066,-99.73625167978717,-61737.18309346495,1779.0865440941238,3643504.6931032445,1239187.112815277,3198505.077926848,matrix_tension,True,7,top
222467.63200353808,-325503.72494772903,-154924.24308779257,-92622.37961316585,-148716.54470451357,107715.61338669261,9311.95455814611,91912362.46279305,26056573.737256855,91924793.79613239,matrix_tension,True,1,bottom
3349.1136797132613,61684.39276914711,-74248.83913463935,13113.746180291635,-5077.2294399479815,-4955.050920048377,234.33809587237397,71343.60456782744,26194.62905452406,58911.2290042354,matrix_tension,True,1,bottom
-12778.032220431633,-266.21637260865225,-6180.451478984636,23404.99756204403,-36729.461651698744,-46897.628190985626,1182.5630513501678,1886011.7826526375,784952.0314840163,1763365.2776450657,matrix_tension,True,1,bottom
8181.000245218501,43787.1512509392,-67919.43018313093,-73082.77115363197,109319.10368351382,73941.1498541057,4713.754108806012,23838082.549982414,6599772.332985809,22815339.615810912,matrix_tension,True,8,top
38930.44543825359,78638.93469626862,-32000.50341569605,-158721.1961661667,-153085.45822385553,355.0829872936933,7324.419553723405,54129084.21971823,13470253.024546498,54062445.132914566,matrix_tension,True,1,bottom
-45136.70088924154,164130.1658169086,-24176.297475883715,82030.6047897527,207745.98445502398,358669.4096245689,5114.807581457697,48059214.36683496,27263635.366015002,39598593.83828741,matrix_tension,True,8,top
142277.38315747317,-17100.53120768349,97109.96230979775,42733.96385713003,-134296.88240038833,103707.59471656766,9078.661123001311,87485504.77154249,24565501.89650272,86889804.79826742,matrix_tension,True,1,bottom
-32447.159658709737,113847.45491445053,-97077.89217128903,-9267.238247560666,85692.02118731046,-107206.34106071191,6451.501445102664,45726945.495724216,14032737.749346402,45613907.25194756,matrix_tension,True,8,top
-11872.517296995991,32381.27067019313,52682.81478698014,-36952.70571033417,2610.7876605022407,-17606.377178643903,614.7022590707035,507928.1716774219,204201.558676238,451394.8400059209,matrix_tension,True,8,top
73778.83557390745,15861.604455551813,-23512.807606388225,-57138.51285191283,41722.361535144984,-19175.692737286012,2778.2624981176386,8198030.587616509,2230468.0557929063,7908767.0965882605,matrix_tension,True,8,top
4556.028704989299,8677.62377176793,-5523.14795769617,-14176.925667327156,20510.89932540586,10244.343780063913,951.6234555228508,949400.4439928065,249136.59395542595,913372.76729189,matrix_tension,True,8,top
-13440.56756477111,-31238.88422877564,-20059.415847585315,-57369.04603177928,-12595.603364374172,-25428.69411327015,397.8092022080127,217305.8584798889,175519.54490889452,164991.02642565337,matrix_tension,True,3,bottom
1925.8366097182957,3562.818621065673,-22991.928976063577,-46672.470295873056,-56647.092067853984,7673.679026627955,2898.4644278037986,8525801.27719339,2151109.9629818415,8524943.40867642,matrix_tension,True,1,bottom
-82442.74232436976,84479.43639469412,49436.49745148631,-60495.490907298015,15722.682301214547,-8105.316477473977,1233.5579818059466,1756157.1831135722,537371.6652249026,1548248.3592815646,matrix_tension,True,8,top
35516.207365691334,138697.50373350232,305446.8017815422,61780.026266024404,110052.88138457708,302481.521070098,5705.99733035292,47719017.525300995,18799814.771766134,32576176.093010787,matrix_tension,True,2,bottom
-83968.04676825878,60469.81687990842,-110049.98970082936,-72678.28025083068,135435.53428183025,-154594.64464855156,10183.55897607236,113001234.0611013,33788771.05473438,112134065.6493833,matrix_tension,True,8,top
-67216.97762891164,19133.291957693735,85403.11742356876,-47200.431389412646,-98029.62783944758,16620.203634485853,5222.8603281523965,27703531.683684174,6971468.538070251,27698467.981903333,matrix_tension,True,1,bottom
-70732.44433049457,140135.19817538752,216300.28961575215,220077.05566950378,-10551.067340772996,167421.40804157135,4577.2565520031885,28894845.91319094,12774880.292844513,27088955.241922602,matrix_tension,True,1,bottom
-54308.030189171965,-2687.795990095386,95294.86099958062,-106812.90846308925,35463.27391612628,-75775.99340750609,3684.6021791631138,15833496.01666908,5302304.83786599,15211662.134602997,matrix_tension,True,8,top
134995.5520342791,47650.12749740781,48834.49656856844,-121378.76205417485,-31662.23419058768,77132.35589696834,3437.5234064970023,12169021.8560041,3829900.9427621644,11831725.76409952,matrix_tension,True,2,bottom
283832.26745109895,24336.51073403066,-73594.48464261927,-48160.1747667725,-94792.93619744095,-71535.14796712047,3465.894626274479,12586456.44910019,3445531.7276860075,12564259.257991228,matrix_tension,True,1,bottom
-51936.77894659615,149627.0402386592,98663.73751659863,96766.53230196015,-28208.4683999173,102338.18357782881,3738.4621686452465,17216859.3243846,6433510.801882399,16768035.595077027,matrix_tension,True,1,bottom
229546.58708780946,-77836.87494044525,1670.0685582744416,-107999.55404295921,379633.38564004115,-29036.44843009428,20863.88571871257,444107811.4332968,110963136.84661995,438713790.03173596,matrix_tension,True,8,top
33136.43477709632,186086.76285673084,-3065.261353077567,195341.58681561172,58468.534146097,360813.43513061706,8437.871569009681,90658576.06377226,33353225.058444083,72122459.37022075,matrix_tension,True,2,bottom
-106077.44022081341,76071.81564984829,1358.7014142922048,-144858.41544125392,55682.08571607437,-90562.99433308393,5175.20939442984,30492298.034359116,9711858.480533496,29254777.924067117,matrix_tension,True,8,top
5257.866300905174,-259437.12016770153,-55197.588735288926,118219.69288760451,-24605.863092580177,-243369.1194391295,6770.890907305494,53030960.27341266,16661222.355980491,45845015.5578367,matrix_tension,True,7,top
117958.00748908198,-72740.76059743333,-64840.035330889485,-109004.39105712145,151577.92096107232,-200780.92719815418,12016.493565294317,159328438.10558337,48947478.2211716,157887741.81862658,matrix_tension,True,8,top
-4341.2216107498,20305.00378749215,-7863.6769618923145,-17997.853560754684,10027.20001512938,7984.345155765127,460.25945118133274,248650.64065166915,79482.40437768243,220660.41286502898,matrix_tension,True,8,top
74507.24133966875,-88181.17359856945,-69393.5020053381,116158.65361675507,38333.49260701901,-40106.779757275,2521.117293397262,6390174.361626456,2175269.4309483534,6368659.664746128,matrix_tension,True,7,top
-63267.148690438764,-48684.092034175905,-28537.014611404582,15533.782725815716,-69449.23246949604,-26838.397365588655,3220.7912486585146,10580248.78927754,2625792.5138546457,10400238.26600838,matrix_tension,True,1,bottom
-36887.487910456955,208758.6823669079,104110.55279332648,50209.747464669694,-45719.07156262158,-94276.79955527901,1660.0635530099096,4430419.015734715,2213525.219686269,2899568.8025723062,matrix_tension,True,7,top
-131314.42281988703,54786.238442935166,-16755.517728672676,-2327.636607971883,-140675.79700185687,4210.625637699077,7428.603368103198,55887288.63088441,13782212.047067478,55541986.18085852,matrix_tension,True,1,bottom
-184036.86445853536,43180.089961397185,-76663.13545811035,56691.02963735927,118948.4721651775,-208694.8568127778,9726.032213634879,108546228.94476628,36696682.26216095,108560490.01359722,matrix_tension,True,8,top
10257.08003816576,144710.89262358064,97856.35655783472,-40531.0905215094,-49536.492784508846,17412.04381679417,2728.5244996595447,7671277.300608432,2022521.192793766,7670349.716955813,matrix_tension,True,1,bottom
-54579.2284493273,-26228.895433416263,-133509.64075129887,-55478.14955439391,-18625.52974225117,154494.5912398044,5167.9976954732365,29184837.81204025,9410545.304071447,26869506.72097507,matrix_tension,True,2,bottom
42245.65306541229,-12674.546965398573,28151.705195614497,-69266.45099071818,-98899.84857268447,88132.31547209817,6456.083461883746,44844274.30653911,13201193.328488575,44846340.17361989,matrix_tension,True,1,bottom
228971.77471129977,-57257.990400135386,-127642.8140404161,-79697.67591163011,247267.74738481568,-107801.84233815705,15226.719143834618,240812089.65910718,63597372.378417745,238565406.59310704,matrix_tension,True,8,top
140584.86864540307,68292.70896054331,299475.54197518,167982.80004332607,-100369.81659942852,187769.59289250785,9361.152359149844,100107286.98417336,32774025.33459112,98212011.5811054,matrix_tension,True,1,bottom
9792.829833026663,-8323.55286019132,7572.7410322532305,24964.517473203567,-21237.69107826765,11734.054823360731,1431.5617483401202,2174216.114626035,595468.5559236062,2114039.9144788366,matrix_tension,True,1,bottom
128675.7191295719,-191028.50745298926,-17443.271560996593,-187689.36941737283,83802.45843952495,-254197.39399114682,9772.512196855758,115235412.99090834,41907764.79511209,113334610.00878057,matrix_tension,True,8,top
191986.1528760358,-223262.93601514795,-120740.09666039913,-276209.2032003278,78214.37646500109,-41941.14291230781,6055.1616920789365,41810640.975572824,12583472.00995459,37381710.77358984,matrix_tension,True,8,top
-213343.34375480382,53478.280915468225,-357964.8023071499,-14982.166967946438,11226.410779562366,52812.87980578106,1282.719375893629,2032296.5170372417,674261.4507586001,1646039.1110494547,matrix_tension,True,2,bottom
103893.86881337602,165108.93989029917,111146.19838021658,36026.942606910845,-244918.3098545542,287699.3662714545,18144.357590288273,359608012.66311246,108802625.68464266,358522170.6721191,matrix_tension,True,1,bottom
82382.93607348356,-186260.50135860528,-56744.88395488504,311583.6955293523,206775.59498462363,-82237.70920283106,10935.304067056677,125153102.16548158,34896606.65917023,124363967.16096215,matrix_tension,True,8,top
-72938.64977763304,-121472.96167013909,-139418.2467797395,57450.00038232046,-50303.80126095703,-10144.280186363394,2701.7800475115164,7661172.699200009,1991354.2210438338,7299707.921147847,matrix_tension,True,1,bottom
42820.680163416066,-154499.57526682244,211561.3489377671,-37903.92271980519,-8198.833372181129,-92849.91006979674,2388.501261327439,6909711.064210659,2464959.66221452,5781145.6509584505,matrix_tension,True,7,top
18230.727065728195,-114071.84537316064,-6575.059128195289,125468.76310349863,59454.87375959322,16063.997705712678,2273.839749468348,5339480.327015584,1497597.6235378839,5170792.308996596,matrix_tension,True,8,top
-3183.81352204517,-41751.33671375925,75640.81634924936,-24856.93511288484,-41222.342599956384,-11418.174313734515,1843.577375768737,3398913.641554914,817294.9046956634,3398963.4076467925,matrix_tension,True,1,bottom
12244.903592167662,94635.9737104227,372.4908897049433,-47948.90582065092,-8211.093315374865,-66037.40384587935,1578.3060876033903,3158607.878156045,1226225.6363769984,2548762.875163752,matrix_tension,True,7,top
92587.39500585123,64111.787754277495,38631.74615895338,-8508.032563495846,-7373.246901901762,-11330.396930257977,178.10965279137676,42641.85000431031,26783.635926931234,42530.15931841148,matrix_tension,True,1,bottom
-15763.471347771581,-46276.32120435705,-8576.493711118203,42411.31963574933,-285684.72337284754,32267.227873623408,15717.733790857772,251707079.87535998,62948987.37478137,249505498.56639075,matrix_tension,True,1,bottom
205730.198710995,-240956.70630740578,-112248.61279475075,-267917.5711230705,251673.70681509815,-1716.5838764751006,14375.2201059805,215462808.11368176,55557751.7184483,207413439.3661269,matrix_tension,True,8,top
95119.40783773267,59776.67645930933,-67070.58877403538,7918.015335135906,65371.82623015931,18605.091832839542,3052.918412566206,9382181.96344647,2271520.972320111,9321996.957193453,matrix_tension,True,8,top
3127.400156992009,3982.9112130528038,-13141.999645945913,-5042.970126437764,5810.576263896201,7778.896715053986,186.49779131651147,49269.40325940382,21709.952819003513,45120.54814122745,matrix_tension,True,8,top
-26196.15947446753,-12329.075682160483,-48446.393867146784,-6683.423133815383,54596.004814502165,155950.43833912094,3104.9957029079455,13563894.00673548,5154093.012395294,9670321.001937326,matrix_tension,True,2,bottom
31321.276141971648,9465.038790693166,-39591.317705230365,-2415.5510486537814,-4499.782787424928,-40.007990935221606,224.25064120866446,50593.179125728224,12541.617040066589,50590.11533731571,matrix_tension,True,1,bottom
64904.56041516382,42562.821614451255,6993.978718539841,10645.257566157492,68325.15234702652,-34794.67604792402,4154.5863917002625,17948050.992345836,4810421.507717337,17911250.83828529,matrix_tension,True,8,top
-159680.278818153,-212318.43177435553,87847.34318735676,-230712.39599999375,-54673.10703813346,191272.7226724559,7689.662133721489,61823638.47828069,19221289.71410698,59216570.33095312,matrix_tension,True,2,bottom
130424.07256769558,-163870.29322077997,75800.95066421221,-100470.29336560458,-14105.422435810206,15660.377674409077,1110.801604907513,1254888.0168171357,479967.35897946195,1254119.8024268942,matrix_tension,True,2,bottom
-16645.72610162895,-93872.64056518246,91554.74351949398,-79573.56233206361,-79631.52731888369,-6291.484992553056,3706.3456643680624,13804264.268121501,3391439.7511157137,13791068.73386586,matrix_tension,True,1,bottom
39551.01562145845,-25165.297040390953,-55.505066716226935,5399.966632243343,45928.421258154536,-24888.074407409575,2827.165545721354,8331586.293188154,2247456.9990025884,8312113.336606399,matrix_tension,True,8,top
-223815.32441007372,314399.5161817708,96218.70691573579,-102397.39308291605,16896.27530775887,-73431.7456583176,2652.4193935910125,8877336.207766034,3378926.50293383,8412852.739713766,matrix_tension,True,8,top
41881.10034703466,-34609.66164580695,113881.99648969615,146042.0274521962,-114091.03490988768,-111821.6423740473,4602.240996320818,25435819.942687977,8606438.833300345,23070943.744272135,matrix_tension,True,1,bottom
67102.38371740736,178916.77260487163,95642.68043448568,49240.78885566435,-229007.26209730929,-130882.49425549373,9851.607831881971,100518442.63021754,25970363.488762178,98499246.99970807,matrix_tension,True,1,bottom
-57177.12773784393,-9367.630658248008,57519.25222045146,8570.333755568598,25196.364717451648,87696.48136481126,1860.43526582644,4639942.265708649,1678624.9740689402,3461221.488268023,matrix_tension,True,2,bottom
-4606.112800355648,104199.04658211481,-78588.41242007662,18549.527578873032,46295.632237111,-8620.976091065859,2497.09072457429,6340096.358422155,1599874.086566375,6335963.176339805,matrix_tension,True,8,top
-194204.3146380093,-6170.745790131784,-279050.2784517542,-23105.156207964745,10462.466918121712,129288.13992031648,3559.974065217353,14748230.900232537,4725855.934041152,12696013.233390244,matrix_tension,True,2,bottom
41734.05354930501,69954.31346255871,-2708.602261690095,54939.83216160663,33138.91737242434,-319341.8730353238,10374.799580518025,118866470.09045492,39262288.093818486,108574613.4661596,matrix_tension,True,7,top
336693.353309301,103082.58233007188,-94530.87180410032,57608.58280834431,111716.8881594974,242158.23737095104,3911.400623241721,25975920.5832476,11628132.913423514,15399769.459634304,matrix_tension,True,2,bottom
-214766.67040490665,-179356.81585905145,-205891.80073526126,-218005.2251272242,67522.87405985566,-151718.51518313104,7212.687027074396,61038269.738639824,20634312.48277973,58507477.54035176,matrix_tension,True,8,top
274394.9476077257,-140379.60074647446,49362.90014297445,-166423.26666834488,135854.05144314904,163987.5203684824,4893.2190581832465,31688602.032242455,12500446.348877681,28423901.679666027,matrix_tension,True,8,top
-35494.81079859961,34007.75235121411,-14001.008619764234,72286.2056458891,-61302.932201468175,54938.044900063804,4511.790201478686,21967112.772157095,6315209.307200799,21487757.69262863,matrix_tension,True,1,bottom
66515.80078742844,-108046.16796445419,-131832.46396104997,-27486.453282822447,114691.3822079173,-253380.7926630678,10673.67840922705,133385642.85618898,46678997.19565758,133183157.26809184,matrix_tension,True,8,top
6966.025011056078,82257.67131310744,98535.04070952098,-6965.420296317482,-58662.820001251515,7417.455579609117,3173.401858033171,10226197.862203225,2553316.561827639,10186167.196436446,matrix_tension,True,1,bottom
123311.79073867113,-46126.701465892,-102818.66789917395,-1210.707075891158,-35358.37419572353,-38116.14624565633,1160.6061227186865,1591783.1300418775,556952.9938761527,1560681.787925304,matrix_tension,True,1,bottom
-30920.198698064625,15032.286239650863,6502.1950482513175,-19790.00180611713,20193.86042723814,-45380.668378709655,1958.666075921571,4474997.630398374,1545944.3139749442,4443014.5349766845,matrix_tension,True,8,top
25698.433011722358,132201.46910673843,-66289.47829733106,134133.3383559189,-77771.89134221185,98026.38270012187,6418.641013339709,45637091.4995917,13858999.208400983,44355676.075566135,matrix_tension,True,1,bottom
-95243.75261394016,14423.895560291794,51493.672523551104,-118514.53150630514,41194.30066514773,-53950.745426739886,3643.8544162219314,15012472.074317724,4649618.759944264,14188826.309769306,matrix_tension,True,8,top
-53564.871736611465,-62773.37428917003,101316.42053684943,-114.98058589487044,292391.57044389873,-67834.83308226548,16522.409788901936,279125989.8347971,70925983.5835155,277680562.86401415,matrix_tension,True,8,top
-16341.725963583393,-138418.67749905706,172504.4817256301,12968.771873982168,-84705.56097491166,43369.454174295126,5268.739082652765,28917288.017413776,7739203.526574393,28746370.846197903,matrix_tension,True,1,bottom
-271452.11949897185,16100.9501962677,332683.0353043776,52788.77828629497,177215.22535766312,-84441.25402024691,10561.093065991403,115684784.76853724,30847868.07747664,115578030.61374387,matrix_tension,True,8,top
-9801.000685816329,-21822.94923879613,-4243.251950523696,-21396.51491556632,6628.669646356,-13496.109098344272,682.9185967593143,543127.6494854563,180810.63208273312,518398.5703629279,matrix_tension,True,8,top
38171.41494079571,-57315.18938336629,77906.88305262876,-44842.42320405431,-69707.8047517532,65432.10813872715,4627.228456801806,23109775.38959265,6852741.059508039,23112216.918867353,matrix_tension,True,1,bottom
4784.048873559315,-62979.19652096078,-17900.27535713168,-5642.008020682198,-19196.905593360978,-25127.075973671308,528.5812365379393,385323.79548651585,171551.7526294755,380846.3853202787,matrix_tension,True,1,bottom
93119.05778813308,-88565.66292815989,-237725.2482372551,116584.99013280483,-61918.94166712715,-53906.63442646553,2782.61815555978,9319300.861119078,3089679.5274556694,8170309.6077282885,matrix_tension,True,1,bottom
-221318.05925652685,-65795.58372147416,-46619.21516095661,72517.02646424595,-91248.93847075527,-406759.5974316451,9626.003529358992,116004831.74460863,38907229.94954866,92672326.25875916,matrix_tension,True,7,top
140569.8679482491,-105873.32432816939,68781.93993419432,-89906.54616945852,102430.29820871778,12486.23909860888,5530.072581626742,31689181.418563623,8060569.194329215,30606373.634563766,matrix_tension,True,8,top
-123802.40916306399,-157512.565677376,96474.13470133155,-133088.30193713336,-39041.487445692306,-8485.987728142443,1308.0523172716305,1987204.6386869103,796843.7823284783,1715262.459514995,matrix_tension,True,1,bottom
-12787.744289411283,-43700.51185828851,-33473.14960587953,-29178.520209414015,-73454.26673655995,11970.95955987444,3931.751759906887,15696415.429084064,3942360.213444662,15685246.002252063,matrix_tension,True,1,bottom
-68759.67311264423,83690.13679631967,-6825.903818927647,54369.325571223184,49776.54327684244,-8606.852636604714,2522.2025393395256,6490072.53219008,1671896.9620412686,6479481.298933654,matrix_tension,True,8,top
30160.5921696543,79766.50003851188,-98882.19595203217,24369.015290213105,-4344.931314748349,-144450.61945153453,4171.164629793137,19891649.439259615,6388595.458637704,17459141.57798005,matrix_tension,True,7,top
-55934.70136818524,41200.091372907475,-64809.985543678726,-78174.08703468017,-179899.41803049756,242370.03481576033,13426.957031577726,200531612.4736041,63561516.671286345,200554226.6636942,matrix_tension,True,1,bottom
-170638.18674730806,91093.37322884086,28214.53638493369,82744.35847249137,98728.04053248274,165589.4352681603,2445.736924584279,9538040.257368041,5588779.131288444,8136889.125218251,matrix_tension,True,8,top
525.3279038068019,-5659.281235807388,-1099.2848608837276,2403.6188659389213,-3208.4319311275985,7995.431414029008,322.03144467742953,122809.02086165498,43973.327353052664,122288.50947637306,matrix_tension,True,1,bottom
-119450.59241119112,46533.59237442044,146494.85718878888,-147565.80810235225,47140.847983088366,-65279.70296138549,4285.825142205792,20914710.212377883,6549089.005870482,19674780.71185318,matrix_tension,True,8,top
-256046.90002222298,166926.52550965972,-62276.8210212479,226947.2051308609,-201370.85771295527,-40403.625236537024,10807.957306670596,122512198.47177671,31780221.54690004,116813695.27095962,matrix_tension,True,1,bottom
165297.6848104189,122151.82818383354,138671.3878448296,97554.65840301503,-37600.40796125062,-2808.987884838474,2344.8764175144365,6143566.446537031,1768021.8685781322,5502113.594754003,matrix_tension,True,1,bottom
18649.69190204456,-54561.688687167516,-57066.9668127738,-66593.17074445766,-21243.285133846333,-15935.033049798909,534.0357622165529,367495.2443520323,175077.62779348198,305813.38589166745,matrix_tension,True,1,bottom
10343.954903837284,-56939.55622573055,-35178.536269238706,-31305.733706404462,33719.96410541454,8131.5444905215745,1755.6911636589066,3210068.115144669,823844.4048164254,3082589.6716528875,matrix_tension,True,8,top
-43894.3221982364,1903.1753606242382,-36396.639749256625,-34787.81002470636,17369.683987655084,-30403.30931249071,1607.4540889977063,2939857.0667341813,948823.2207657017,2862888.4171015304,matrix_tension,True,8,top
